,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore
0,277,1000160,1,1.0,106,298114,5043374,4,1,4620173.0,46,1,1,1,1,900,1,298114,5043374,106,4620173.0,300338,5040755,102,4620055.01,11.69,10.27,T,T,T,TC,1.0,3.0,3.0,TR,450.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,90.0,100.0,
1,278,1000160,1,1.0,106,298114,5043374,4,1,4620173.0,46,1,1,1,1,1600,5,300338,5040755,102,4620055.01,298707,5043275,106,4620158.0,11.69,10.27,,,,VELO,1.0,3.0,3.0,TR,450.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,90.0,100.0,
2,279,1000160,1,1.0,106,298114,5043374,4,1,4620173.0,46,1,1,1,1,1630,3,298707,5043275,106,4620158.0,298114,5043374,106,4620173.0,11.69,10.27,,,,VELO,1.0,3.0,3.0,TR,450.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,90.0,100.0,
3,280,1000160,1,2.0,106,298114,5043374,4,1,4620173.0,46,1,1,1,1,1700,5,298114,5043374,106,4620173.0,297540,5042575,106,4620170.0,11.69,10.27,,,T,VELO,1.0,3.0,3.0,RC,30.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,90.0,100.0,
4,281,1000160,1,2.0,106,298114,5043374,4,1,4620173.0,46,1,1,1,1,1715,6,297540,5042575,106,4620170.0,297873,5043172,106,4620172.0,11.69,10.27,,,,VELO,1.0,3.0,3.0,RC,30.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,90.0,100.0,
5,282,1000160,1,2.0,106,298114,5043374,4,1,4620173.0,46,1,1,1,1,1730,3,297873,5043172,106,4620172.0,298114,5043374,106,4620173.0,11.69,10.27,,,,MARCHE,1.0,3.0,3.0,RC,30.0,0.0,,1.0,,1.0,1.0,,1.0,,2,2,0,90.0,100.0,
6,283,1000160,2,1.0,106,298114,5043374,4,1,4620173.0,40,2,1,1,1,800,1,298114,5043374,106,4620173.0,298726,5048426,110,4620197.0,11.69,10.19,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,90.0,100.0,
7,284,1000160,2,1.0,106,298114,5043374,4,1,4620173.0,40,2,1,1,1,1700,3,298726,5048426,110,4620197.0,298114,5043374,106,4620173.0,11.69,10.19,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,90.0,100.0,
8,285,1000160,2,2.0,106,298114,5043374,4,1,4620173.0,40,2,1,1,1,1715,6,298114,5043374,106,4620173.0,297873,5043172,106,4620172.0,11.69,10.19,,,T,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,90.0,100.0,
9,286,1000160,2,2.0,106,298114,5043374,4,1,4620173.0,40,2,1,1,1,1730,3,297873,5043172,106,4620172.0,298114,5043374,106,4620173.0,11.69,10.19,,,,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,90.0,100.0,
10,287,1000160,3,1.0,106,298114,5043374,4,1,4620173.0,8,1,5,3,1,815,2,298114,5043374,106,4620173.0,297873,5043172,106,4620172.0,11.69,11.92,,T,T,MARCHE,2.0,4.0,3.0,ET,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,90.0,100.0,
11,288,1000160,3,1.0,106,298114,5043374,4,1,4620173.0,8,1,5,3,1,1600,4,297873,5043172,106,4620172.0,297838,5043068,106,4620172.0,11.69,11.92,,,,MARCHE,2.0,4.0,3.0,ET,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,90.0,100.0,
12,289,1000160,3,1.0,106,298114,5043374,4,1,4620173.0,8,1,5,3,1,1700,2,297838,5043068,106,4620172.0,297873,5043172,106,4620172.0,11.69,11.92,,,,MARCHE,2.0,4.0,3.0,ET,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,90.0,100.0,
13,290,1000160,3,1.0,106,298114,5043374,4,1,4620173.0,8,1,5,3,1,1715,3,297873,5043172,106,4620172.0,298114,5043374,106,4620173.0,11.69,11.92,,,,MARCHE,2.0,4.0,3.0,ET,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,90.0,100.0,
14,291,1000160,4,1.0,106,298114,5043374,4,1,4620173.0,6,2,5,3,1,815,2,298114,5043374,106,4620173.0,297873,5043172,106,4620172.0,11.69,10.83,,T,T,MARCHE,1.0,2.0,2.0,ET,555.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,90.0,100.0,
15,292,1000160,4,1.0,106,298114,5043374,4,1,4620173.0,6,2,5,3,1,1730,3,297873,5043172,106,4620172.0,298114,5043374,106,4620173.0,11.69,10.83,,,,MARCHE,1.0,2.0,2.0,ET,555.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,90.0,100.0,
16,362,1000228,1,,106,299045,5043225,2,1,4620147.0,77,2,1,2,2,0,7,0,0,0,,0,0,0,,16.96,14.51,T,T,,,,,,,,,,,,,,,,,0,2,1,91.0,100.0,
17,363,1000228,2,,106,299045,5043225,2,1,4620147.0,80,1,1,4,2,0,7,0,0,0,,0,0,0,,16.96,15.5,,T,,,,,,,,,,,,,,,,,0,2,1,91.0,100.0,
18,788,1000479,1,1.0,106,298847,5043886,2,1,4620156.0,70,1,1,2,1,1000,5,298847,5043886,106,4620156.0,291799,5043851,108,4620268.02,16.96,15.5,T,T,T,AC,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,89.0,100.0,
19,789,1000479,1,1.0,106,298847,5043886,2,1,4620156.0,70,1,1,2,1,1045,5,291799,5043851,108,4620268.02,292421,5043901,108,4620268.03,16.96,15.5,,,,AC,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,89.0,100.0,
20,790,1000479,1,1.0,106,298847,5043886,2,1,4620156.0,70,1,1,2,1,1145,3,292421,5043901,108,4620268.03,298847,5043886,106,4620156.0,16.96,15.5,,,,AC,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,89.0,100.0,
21,791,1000479,2,1.0,106,298847,5043886,2,1,4620156.0,69,2,2,4,1,1000,5,298847,5043886,106,4620156.0,291799,5043851,108,4620268.02,16.96,10.03,,T,T,AP,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,89.0,100.0,
22,792,1000479,2,1.0,106,298847,5043886,2,1,4620156.0,69,2,2,4,1,1045,5,291799,5043851,108,4620268.02,292421,5043901,108,4620268.03,16.96,10.03,,,,AP,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,89.0,100.0,
23,793,1000479,2,1.0,106,298847,5043886,2,1,4620156.0,69,2,2,4,1,1145,3,292421,5043901,108,4620268.03,298847,5043886,106,4620156.0,16.96,10.03,,,,AP,1.0,3.0,3.0,MA,105.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,89.0,100.0,
24,1146,1000707,1,,106,298991,5041907,2,2,4620136.0,73,2,1,4,2,0,7,0,0,0,,0,0,0,,16.96,14.51,T,T,,,,,,,,,,,,,,,,,0,2,2,95.0,100.0,
25,1147,1000707,2,1.0,106,298991,5041907,2,2,4620136.0,72,1,1,4,1,1200,6,298991,5041907,106,4620136.0,300157,5042896,102,4620046.0,16.96,15.5,,T,T,VELO,1.0,2.0,2.0,AT,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,2,95.0,100.0,
26,1148,1000707,2,1.0,106,298991,5041907,2,2,4620136.0,72,1,1,4,1,1230,3,300157,5042896,102,4620046.0,298991,5041907,106,4620136.0,16.96,15.5,,,,VELO,1.0,2.0,2.0,AT,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,2,95.0,100.0,
27,1409,1000870,1,1.0,106,298061,5043875,1,0,4620175.0,60,1,1,1,1,730,1,298061,5043875,106,4620175.0,303466,5042858,301,4620884.01,28.16,22.23,T,T,T,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,77.0,100.0,
28,1410,1000870,1,1.0,106,298061,5043875,1,0,4620175.0,60,1,1,1,1,1600,3,303466,5042858,301,4620884.01,298061,5043875,106,4620175.0,28.16,22.23,,,,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,77.0,100.0,
29,1566,1001013,1,1.0,106,298193,5042978,1,1,4620160.0,50,1,1,2,1,1530,5,298193,5042978,106,4620160.0,295789,5043935,107,4620218.0,21.68,18.96,T,T,T,AC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,94.0,100.0,
30,1567,1001013,1,1.0,106,298193,5042978,1,1,4620160.0,50,1,1,2,1,1630,3,295789,5043935,107,4620218.0,298193,5042978,106,4620160.0,21.68,18.96,,,,AC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,94.0,100.0,
31,1605,1001032,1,1.0,106,299504,5042355,1,1,4620144.0,84,2,1,4,1,1400,5,299504,5042355,106,4620144.0,297693,5043350,106,4620172.0,21.68,18.55,T,T,T,AC,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,94.0,100.0,
32,1606,1001032,1,1.0,106,299504,5042355,1,1,4620144.0,84,2,1,4,1,1430,3,297693,5043350,106,4620172.0,299504,5042355,106,4620144.0,21.68,18.55,,,,AC,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,94.0,100.0,
33,3190,1001929,1,1.0,106,298911,5044286,3,1,4620155.0,64,2,2,4,1,1700,6,298911,5044286,106,4620155.0,302052,5041264,102,4620040.0,28.21,18.42,T,T,T,TC,1.0,2.0,2.0,AT,190.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,86.0,100.0,
34,3191,1001929,1,1.0,106,298911,5044286,3,1,4620155.0,64,2,2,4,1,2010,3,302052,5041264,102,4620040.0,298911,5044286,106,4620155.0,28.21,18.42,,,,TC,1.0,2.0,2.0,AT,190.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,86.0,100.0,
35,3192,1001929,2,1.0,106,298911,5044286,3,1,4620155.0,58,1,1,1,1,830,1,298911,5044286,106,4620155.0,298644,5043759,106,4620157.0,28.21,20.95,,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,86.0,100.0,
36,3193,1001929,2,1.0,106,298911,5044286,3,1,4620155.0,58,1,1,1,1,1830,3,298644,5043759,106,4620157.0,298911,5044286,106,4620155.0,28.21,20.95,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,86.0,100.0,
37,3194,1001929,3,1.0,106,298911,5044286,3,1,4620155.0,21,1,2,3,1,1200,2,298911,5044286,106,4620155.0,295248,5039492,105,4620116.0,28.21,35.44,,T,T,TC,1.0,2.0,2.0,ET,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,86.0,100.0,
38,3195,1001929,3,1.0,106,298911,5044286,3,1,4620155.0,21,1,2,3,1,1600,3,295248,5039492,105,4620116.0,298911,5044286,106,4620155.0,28.21,35.44,,,,TC,1.0,2.0,2.0,ET,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,86.0,100.0,
39,3211,1001936,1,1.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1030,6,297250,5042708,106,4620170.0,297492,5042624,106,4620171.0,13.03,9.26,T,T,T,VELO,1.0,4.0,4.0,AT,120.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,93.0,100.0,
40,3212,1001936,1,1.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1130,6,297492,5042624,106,4620171.0,296815,5042472,106,4620165.0,13.03,9.26,,,,VELO,1.0,4.0,4.0,AT,120.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,93.0,100.0,
41,3213,1001936,1,1.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1200,4,296815,5042472,106,4620165.0,296857,5042418,106,4620165.0,13.03,9.26,,,,VELO,1.0,4.0,4.0,AT,120.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,93.0,100.0,
42,3214,1001936,1,1.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1230,3,296857,5042418,106,4620165.0,297250,5042708,106,4620170.0,13.03,9.26,,,,VELO,1.0,4.0,4.0,AT,120.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,93.0,100.0,
43,3215,1001936,1,2.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1245,5,297250,5042708,106,4620170.0,298637,5041884,106,4620136.0,13.03,9.26,,,T,VELO,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,93.0,100.0,
44,3216,1001936,1,2.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1345,3,298637,5041884,106,4620136.0,297250,5042708,106,4620170.0,13.03,9.26,,,,VELO,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,93.0,100.0,
45,3217,1001936,1,3.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,1930,4,297250,5042708,106,4620170.0,294503,5042427,120,4620400.0,13.03,9.26,,,T,AP,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
46,3218,1001936,1,3.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,2215,6,294503,5042427,120,4620400.0,299142,5043909,106,4620156.0,13.03,9.26,,,,AP,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
47,3219,1001936,1,3.0,106,297250,5042708,3,0,4620170.0,48,2,1,1,1,2250,3,299142,5043909,106,4620156.0,297250,5042708,106,4620170.0,13.03,9.26,,,,AP,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
48,3220,1001936,2,1.0,106,297250,5042708,3,0,4620170.0,18,1,1,3,1,730,2,297250,5042708,106,4620170.0,298670,5044526,106,4620178.0,13.03,13.35,,T,T,VELO,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,93.0,100.0,
49,3221,1001936,2,1.0,106,297250,5042708,3,0,4620170.0,18,1,1,3,1,1530,3,298670,5044526,106,4620178.0,297250,5042708,106,4620170.0,13.03,13.35,,,,VELO,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,93.0,100.0,
50,3222,1001936,2,2.0,106,297250,5042708,3,0,4620170.0,18,1,1,3,1,1930,4,297250,5042708,106,4620170.0,294503,5042427,120,4620400.0,13.03,13.35,,,T,AC,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
51,3223,1001936,2,2.0,106,297250,5042708,3,0,4620170.0,18,1,1,3,1,2215,6,294503,5042427,120,4620400.0,299142,5043909,106,4620156.0,13.03,13.35,,,,AC,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
52,3224,1001936,2,2.0,106,297250,5042708,3,0,4620170.0,18,1,1,3,1,2250,3,299142,5043909,106,4620156.0,297250,5042708,106,4620170.0,13.03,13.35,,,,AC,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
53,3225,1001936,3,1.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,820,2,297250,5042708,106,4620170.0,296561,5042213,121,4620363.0,13.03,13.35,,T,T,MARCHE,1.0,2.0,2.0,ET,220.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,93.0,100.0,
54,3226,1001936,3,1.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,1200,3,296561,5042213,121,4620363.0,297250,5042708,106,4620170.0,13.03,13.35,,,,MARCHE,1.0,2.0,2.0,ET,220.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,93.0,100.0,
55,3227,1001936,3,2.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,1300,2,297250,5042708,106,4620170.0,296561,5042213,121,4620363.0,13.03,13.35,,,T,MARCHE,1.0,2.0,2.0,ET,150.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,93.0,100.0,
56,3228,1001936,3,2.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,1530,3,296561,5042213,121,4620363.0,297250,5042708,106,4620170.0,13.03,13.35,,,,MARCHE,1.0,2.0,2.0,ET,150.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,93.0,100.0,
57,3229,1001936,3,3.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,1730,4,297250,5042708,106,4620170.0,296778,5042469,106,4620165.0,13.03,13.35,,,T,MARCHE,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,93.0,100.0,
58,3230,1001936,3,3.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,1900,3,296778,5042469,106,4620165.0,297250,5042708,106,4620170.0,13.03,13.35,,,,MARCHE,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,93.0,100.0,
59,3231,1001936,3,4.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,1930,4,297250,5042708,106,4620170.0,294503,5042427,120,4620400.0,13.03,13.35,,,T,AP,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
60,3232,1001936,3,4.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,2215,6,294503,5042427,120,4620400.0,299142,5043909,106,4620156.0,13.03,13.35,,,,AP,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
61,3233,1001936,3,4.0,106,297250,5042708,3,0,4620170.0,15,1,5,3,1,2250,3,299142,5043909,106,4620156.0,297250,5042708,106,4620170.0,13.03,13.35,,,,AP,1.0,3.0,3.0,RC,200.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,93.0,100.0,
62,3494,1002086,1,1.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1510,5,299281,5043323,106,4620147.0,292818,5043606,108,4620268.03,36.71,44.08,T,T,T,AC,1.0,5.0,5.0,MA,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,89.0,100.0,
63,3495,1002086,1,1.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1600,5,292818,5043606,108,4620268.03,297815,5043016,106,4620172.0,36.71,44.08,,,,AC,1.0,5.0,5.0,MA,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,89.0,100.0,
64,3496,1002086,1,1.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1640,5,297815,5043016,106,4620172.0,300168,5041637,102,4620053.0,36.71,44.08,,,,AC,1.0,5.0,5.0,MA,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,89.0,100.0,
65,3497,1002086,1,1.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1745,5,300168,5041637,102,4620053.0,298324,5042657,106,4620139.0,36.71,44.08,,,,AC,1.0,5.0,5.0,MA,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,89.0,100.0,
66,3498,1002086,1,1.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1805,3,298324,5042657,106,4620139.0,299281,5043323,106,4620147.0,36.71,44.08,,,,AC,1.0,5.0,5.0,MA,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,89.0,100.0,
67,3499,1002086,1,2.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1825,5,299281,5043323,106,4620147.0,298956,5043623,106,4620147.0,36.71,44.08,,,T,MARCHE,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,89.0,100.0,
68,3500,1002086,1,2.0,106,299281,5043323,2,0,4620147.0,32,2,1,2,1,1845,3,298956,5043623,106,4620147.0,299281,5043323,106,4620147.0,36.71,44.08,,,,MARCHE,1.0,2.0,2.0,MA,20.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,89.0,100.0,
69,3501,1002086,2,1.0,106,299281,5043323,2,0,4620147.0,30,1,1,1,1,900,4,299281,5043323,106,4620147.0,299062,5043395,106,4620147.0,36.71,47.55,,T,T,MARCHE,1.0,2.0,2.0,LS,10.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,89.0,100.0,
70,3502,1002086,2,1.0,106,299281,5043323,2,0,4620147.0,30,1,1,1,1,910,3,299062,5043395,106,4620147.0,299281,5043323,106,4620147.0,36.71,47.55,,,,MARCHE,1.0,2.0,2.0,LS,10.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,89.0,100.0,
71,3503,1002086,2,2.0,106,299281,5043323,2,0,4620147.0,30,1,1,1,1,1100,5,299281,5043323,106,4620147.0,298956,5043623,106,4620147.0,36.71,47.55,,,T,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,89.0,100.0,
72,3504,1002086,2,2.0,106,299281,5043323,2,0,4620147.0,30,1,1,1,1,1115,3,298956,5043623,106,4620147.0,299281,5043323,106,4620147.0,36.71,47.55,,,,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,89.0,100.0,
73,3505,1002086,2,3.0,106,299281,5043323,2,0,4620147.0,30,1,1,1,1,1200,1,299281,5043323,106,4620147.0,299705,5039946,101,4620062.0,36.71,47.55,,,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,89.0,100.0,
74,3506,1002086,2,3.0,106,299281,5043323,2,0,4620147.0,30,1,1,1,1,2100,3,299705,5039946,101,4620062.0,299281,5043323,106,4620147.0,36.71,47.55,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,89.0,100.0,
75,3702,1002211,1,1.0,106,300190,5043951,1,0,4620032.0,21,2,1,2,1,1500,1,300190,5043951,106,4620032.0,300073,5044655,110,4620187.01,36.14,59.58,T,T,T,MARCHE,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,84.0,93.0,
76,3703,1002211,1,1.0,106,300190,5043951,1,0,4620032.0,21,2,1,2,1,2330,3,300073,5044655,110,4620187.01,300190,5043951,106,4620032.0,36.14,59.58,,,,MARCHE,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,84.0,93.0,
77,4634,1002720,1,1.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,745,6,299628,5043275,106,4620149.0,299739,5044027,106,4620152.0,10.78,10.93,T,T,T,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
78,4635,1002720,1,1.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,800,3,299739,5044027,106,4620152.0,299628,5043275,106,4620149.0,10.78,10.93,,,,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
79,4636,1002720,1,2.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,1000,6,299628,5043275,106,4620149.0,299866,5041769,101,4620051.0,10.78,10.93,,,T,AC,1.0,3.0,3.0,AT,75.0,0.0,,1.0,,1.0,1.0,,,1.0,2,2,0,86.0,100.0,
80,4637,1002720,1,2.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,1100,5,299866,5041769,101,4620051.0,298919,5043598,106,4620157.0,10.78,10.93,,,,AC,1.0,3.0,3.0,AT,75.0,0.0,,1.0,,1.0,1.0,,,1.0,2,2,0,86.0,100.0,
81,4638,1002720,1,2.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,1115,3,298919,5043598,106,4620157.0,299628,5043275,106,4620149.0,10.78,10.93,,,,AC,1.0,3.0,3.0,AT,75.0,0.0,,1.0,,1.0,1.0,,,1.0,2,2,0,86.0,100.0,
82,4639,1002720,1,3.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,1520,6,299628,5043275,106,4620149.0,299739,5044027,106,4620152.0,10.78,10.93,,,T,MARCHE,1.0,2.0,2.0,RC,25.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
83,4640,1002720,1,3.0,106,299628,5043275,4,1,4620149.0,35,2,1,7,1,1545,3,299739,5044027,106,4620152.0,299628,5043275,106,4620149.0,10.78,10.93,,,,MARCHE,1.0,2.0,2.0,RC,25.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
84,4641,1002720,2,1.0,106,299628,5043275,4,1,4620149.0,40,1,1,1,1,700,1,299628,5043275,106,4620149.0,299613,5040033,101,4620062.0,10.78,10.94,,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
85,4642,1002720,2,1.0,106,299628,5043275,4,1,4620149.0,40,1,1,1,1,1600,3,299613,5040033,101,4620062.0,299628,5043275,106,4620149.0,10.78,10.94,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
86,4643,1002720,3,1.0,106,299628,5043275,4,1,4620149.0,12,1,5,3,1,815,2,299628,5043275,106,4620149.0,299340,5043600,106,4620148.0,10.78,12.46,,T,T,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
87,4644,1002720,3,1.0,106,299628,5043275,4,1,4620149.0,12,1,5,3,1,1130,3,299340,5043600,106,4620148.0,299628,5043275,106,4620149.0,10.78,12.46,,,,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
88,4645,1002720,3,2.0,106,299628,5043275,4,1,4620149.0,12,1,5,3,1,1300,2,299628,5043275,106,4620149.0,299340,5043600,106,4620148.0,10.78,12.46,,,T,MARCHE,1.0,2.0,2.0,ET,150.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
89,4646,1002720,3,2.0,106,299628,5043275,4,1,4620149.0,12,1,5,3,1,1530,3,299340,5043600,106,4620148.0,299628,5043275,106,4620149.0,10.78,12.46,,,,MARCHE,1.0,2.0,2.0,ET,150.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
90,4647,1002720,4,1.0,106,299628,5043275,4,1,4620149.0,9,1,5,3,1,745,2,299628,5043275,106,4620149.0,299739,5044027,106,4620152.0,10.78,10.99,,T,T,MARCHE,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,86.0,100.0,
